system,record_id,timestamp,name,email,phone,zip_code,source,campaign,service
marketing,MKT0004209,2026-02-12T08:33:00.000000,Barbara Mayo,barbaramayo@example.com,+1 726 234 9262,78228,Facebook Ads,Meta | Free Estimate,Interior Painting
marketing,MKT0008630,2026-02-12T09:23:00.000000,Test Lead,test8@example.com,,78228,Facebook Ads,Meta | Free Estimate,Interior Painting
marketing,MKT0007118,2026-02-13T16:32:00.000000,Phillip Fry,phillip.fry51@example.net,7263338435,78216,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0008640,2026-02-15T09:10:00.000000,Test Lead,test18@example.com,,78216,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008667,2026-02-20T11:39:00.000000,Test Lead,test45@example.com,,78201,Direct,Direct,Cabinet Painting
marketing,MKT0008747,2026-02-20T12:39:00.000000,Promotional Contact,promo76@example.net,2105550076,78230,Facebook Ads,Meta | Free Estimate,Drywall Repair
marketing,MKT0008634,2026-02-23T20:00:00.000000,Test Lead,test12@example.com,,78228,Organic Search,Organic Search,Exterior Painting
marketing,MKT0007669,2026-02-24T04:21:00.000000,Veronica Patterson,vpatterson@example.com,2105632405,78213,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0004465,2026-02-24T10:41:00.000000,Robert Garcia,rgarcia@example.org,(726) 743-8038,78240,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0008673,2026-02-25T15:06:00.000000,Promotional Contact,promo2@example.net,2105550002,78228,Direct,Direct,Drywall Repair
marketing,MKT0008636,2026-02-26T16:58:00.000000,Test Lead,test14@example.com,,78201,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0000170,2026-03-02T16:37:00.000000,Michael Bean,michael.bean@example.org,210-922-5633,78230,Organic Search,Organic Search,Drywall Repair
marketing,MKT0004234,2026-03-11T00:16:00.000000,Sheila Wright,swright@example.net,2105275996,78213,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008728,2026-03-19T20:58:00.000000,Promotional Contact,promo57@example.net,2105550057,78229,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0004599,2026-03-20T15:14:00.000000,Isabel Berry,isabel.berry@example.com,2102631613,78217,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008737,2026-03-21T21:59:00.000000,Promotional Contact,promo66@example.net,2105550066,78217,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0001370,2026-03-23T11:02:00.000000,Abigail Finley,abigail.finley@example.net,7268107635,78240,Facebook Ads,Meta | Free Estimate,Cabinet Painting
marketing,MKT0000359,2026-03-23T17:46:00.000000,Lauren Jones,lauren.jones9@example.org,2107243669,78232,Direct,Direct,Interior Painting
marketing,MKT0008645,2026-03-24T02:25:00.000000,Test Lead,test23@example.com,,78230,Organic Search,Organic Search,Cabinet Painting
marketing,MKT0008685,2026-03-25T10:43:00.000000,Promotional Contact,promo14@example.net,2105550014,78213,Facebook Ads,Meta | Seasonal Promo,Drywall Repair
marketing,MKT0008679,2026-03-27T20:30:00.000000,Promotional Contact,promo8@example.net,2105550008,78230,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0000171,2026-03-29T12:25:00.000000,Michael Bean,michael.bean@example.org,2109225633,78230,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008675,2026-03-30T16:47:00.000000,Promotional Contact,promo4@example.net,2105550004,78230,Facebook Ads,Meta | Home Refresh,Drywall Repair
marketing,MKT0005737,2026-04-01T11:58:00.000000,Jose Dickerson,jdickerson@example.org,(210) 270-7802,78230,Organic Search,Organic Search,Interior Painting
marketing,MKT0001112,2026-04-02T20:23:00.000000,Tiffany Day,tiffany.day52@example.net,2108700637,78229,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0008665,2026-04-09T14:42:00.000000,Test Lead,test43@example.com,,78240,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008711,2026-04-09T15:17:00.000000,Promotional Contact,promo40@example.net,2105550040,78240,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0006714,2026-04-16T10:56:00.000000,Alexa Lopez,alopez@example.com,2103131568,78217,Organic Search,Organic Search,Interior Painting
marketing,MKT0000001,2026-04-20T15:11:00.000000,Sarah Bartlett,sarah.bartlett@example.com,2107554721,78240,Organic Search,Organic Search,Interior Painting
marketing,MKT0008736,2026-04-22T17:15:00.000000,Promotional Contact,promo65@example.net,2105550065,78213,Organic Search,Organic Search,Interior Painting
marketing,MKT0008649,2026-04-25T18:35:00.000000,Test Lead,test27@example.com,,78228,Facebook Ads,Meta | Seasonal Promo,Interior Painting
marketing,MKT0004494,2026-04-26T07:14:00.000000,Erica Cook,erica.cook23@example.org,(210) 654-1604,78209,Facebook Ads,Meta | Seasonal Promo,Cabinet Painting
marketing,MKT0007193,2026-04-27T12:27:00.000000,Claudia Boyd,claudia.boyd83@example.org,7262166537,78209,Facebook Ads,Meta | Seasonal Promo,Interior Painting
marketing,MKT0004397,2026-04-27T15:43:00.000000,Alexa Williams,alexa.williams@example.com,210-707-8679,78240,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008638,2026-04-27T18:51:00.000000,Test Lead,test16@example.com,,78209,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0007673,2026-04-28T08:00:00.000000,Ana Stewart,astewart@example.com,(210) 580-1808,78201,Organic Search,Organic Search,Cabinet Painting
marketing,MKT0007019,2026-04-30T07:08:00.000000,Alexander Gilbert,agilbert@example.org,2106665750,78230,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008681,2026-04-30T12:35:00.000000,Promotional Contact,promo10@example.net,2105550010,78230,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008694,2026-04-30T18:36:00.000000,Promotional Contact,promo23@example.net,2105550023,78216,Facebook Ads,Meta | Seasonal Promo,Cabinet Painting
marketing,MKT0008668,2026-05-01T17:53:00.000000,Test Lead,test46@example.com,,78228,Facebook Ads,Meta | Free Estimate,Minor Remodeling
marketing,MKT0000367,2026-05-04T19:18:00.000000,Michael Saunders,michael.saunders66@example.org,2105009416,78232,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008697,2026-05-05T16:43:00.000000,Promotional Contact,promo26@example.net,2105550026,78230,Organic Search,Organic Search,Exterior Painting
marketing,MKT0008631,2026-05-07T23:54:00.000000,Test Lead,test9@example.com,,78228,Facebook Ads,Meta | Home Refresh,Interior Painting
marketing,MKT0001297,2026-05-08T13:04:00.000000,JASON MORRIS,jasonmorris@example.org,2105492882,78213,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0002768,2026-05-10T08:25:00.000000,Joseph Medina,joseph.medina@example.net,+1 726 542 2096,78228,Organic Search,Organic Search,Interior Painting
marketing,MKT0008686,2026-05-10T09:09:00.000000,Promotional Contact,promo15@example.net,2105550015,78201,Direct,Direct,Interior Painting
marketing,MKT0007371,2026-05-11T09:05:00.000000,Jonathan Beard,jonathan.beard36@example.org,7265116029,78209,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008690,2026-05-11T14:56:00.000000,Promotional Contact,promo19@example.net,2105550019,78240,Facebook Ads,Meta | Seasonal Promo,Drywall Repair
marketing,MKT0008687,2026-05-12T23:20:00.000000,Promotional Contact,promo16@example.net,2105550016,78209,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008744,2026-05-14T15:51:00.000000,Promotional Contact,promo73@example.net,2105550073,78213,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008740,2026-05-15T06:03:00.000000,Promotional Contact,promo69@example.net,2105550069,78230,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008678,2026-05-16T06:48:00.000000,Promotional Contact,promo7@example.net,2105550007,78213,Direct,Direct,Minor Remodeling
marketing,MKT0007425,2026-05-19T11:54:00.000000,Rebecca Rivera,rrivera@example.com,(210) 979-5209,78213,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008642,2026-05-19T20:34:00.000000,Test Lead,test20@example.com,,78229,Organic Search,Organic Search,Exterior Painting
marketing,MKT0008710,2026-05-23T19:18:00.000000,Promotional Contact,promo39@example.net,2105550039,78201,Facebook Ads,Meta | Seasonal Promo,Exterior Painting
marketing,MKT0008703,2026-05-24T21:24:00.000000,Promotional Contact,promo32@example.net,2105550032,78228,Facebook Ads,Meta | Home Refresh,Exterior Painting
marketing,MKT0005487,2026-05-25T08:14:00.000000,Jessica Riley,jessicariley@example.net,7268271559,78213,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008683,2026-05-25T14:52:00.000000,Promotional Contact,promo12@example.net,2105550012,78228,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0004178,2026-05-26T07:42:00.000000,April Little,,7265235364,78240,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0005159,2026-05-26T16:08:00.000000,Jason Ford,jasonford@example.com,2106356196,78229,Facebook Ads,Meta | Free Estimate,Minor Remodeling
marketing,MKT0001863,2026-05-27T08:13:00.000000,Christopher Durham,christopher.durham@example.net,7265726647,78213,Facebook Ads,Meta | Home Refresh,Drywall Repair
marketing,MKT0000976,2026-05-28T16:45:00.000000,Karen Mora,karen.mora5@example.net,7269650760,78229,Organic Search,Organic Search,Interior Painting
marketing,MKT0008695,2026-05-28T22:38:00.000000,Promotional Contact,promo24@example.net,2105550024,78228,Organic Search,Organic Search,Exterior Painting
marketing,MKT0002215,2026-05-30T02:25:00.000000,Anna Humphrey,anna.humphrey33@example.com,2107923415,78201,Organic Search,Organic Search,Interior Painting
marketing,MKT0008709,2026-05-30T16:57:00.000000,Promotional Contact,promo38@example.net,2105550038,78232,Facebook Ads,Meta | Free Estimate,Interior Painting
marketing,MKT0004475,2026-05-31T15:47:00.000000,Rebecca Thomas,rebecca.thomas@example.org,+1 726 201 6022,78228,Organic Search,Organic Search,Cabinet Painting
marketing,MKT0000980,2026-06-02T06:01:00.000000,Joseph Martin,jmartin@example.com,2109231802,78228,Direct,Direct,Exterior Painting
marketing,MKT0008550,2026-06-02T17:53:00.000000,Jason Carrillo,,7265813847,78216,Direct,Direct,Interior Painting
marketing,MKT0007088,2026-06-02T22:05:00.000000,Kurt Bowen,kurtbowen@example.com,7267473573,78217,Direct,Direct,Cabinet Painting
marketing,MKT0003332,2026-06-03T10:09:00.000000,L. Morris,lindsey.morris@example.com,7266646837,78232,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008684,2026-06-04T12:27:00.000000,Promotional Contact,promo13@example.net,2105550013,78201,Organic Search,Organic Search,Interior Painting
marketing,MKT0003155,2026-06-07T02:20:00.000000,Cody King,cking@example.com,+1 726 236 1570,78201,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008662,2026-06-14T01:18:00.000000,Test Lead,test40@example.com,,78209,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0005974,2026-06-17T11:57:00.000000,Brett Brown,brettbrown@example.com,2109612736,78213,Facebook Ads,Meta | Free Estimate,Exterior Painting
marketing,MKT0003605,2026-06-17T14:43:00.000000,Monica Mcdonald,monica.mcdonald@example.net,+1 210 816 0869,78230,Facebook Ads,Meta | Seasonal Promo,Drywall Repair
marketing,MKT0000894,2026-06-18T12:09:00.000000,Monique Leon,monique.leon@example.org,2102555217,78230,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0003663,2026-06-20T12:14:00.000000,Elizabeth Jones,elizabeth.jones@example.org,(210) 834-5013,78229,Facebook Ads,Meta | Free Estimate,Exterior Painting
marketing,MKT0000369,2026-06-20T22:22:00.000000,Ronald Ellis,rellis@example.net,(210) 241-7896,78229,Facebook Ads,Meta | Seasonal Promo,Cabinet Painting
marketing,MKT0000763,2026-06-23T02:24:00.000000,Debra Gilmore,dgilmore@example.com,2109086650,78229,Direct,Direct,Cabinet Painting
marketing,MKT0008717,2026-06-24T08:36:00.000000,Promotional Contact,promo46@example.net,2105550046,78213,Organic Search,Organic Search,Interior Painting
marketing,MKT0001053,2026-06-26T10:12:00.000000,Angela White,angela.white27@example.net,(210) 483-2230,78228,Direct,Direct,Cabinet Painting
marketing,MKT0008742,2026-06-26T15:35:00.000000,Promotional Contact,promo71@example.net,2105550071,78201,Direct,Direct,Cabinet Painting
marketing,MKT0008714,2026-06-27T12:25:00.000000,Promotional Contact,promo43@example.net,2105550043,78240,Direct,Direct,Exterior Painting
marketing,MKT0003071,2026-06-29T09:47:00.000000,Jodi Hunt,jodi.hunt@example.org,210-944-1658,78240,Organic Search,Organic Search,Cabinet Painting
marketing,MKT0008712,2026-06-30T13:59:00.000000,Promotional Contact,promo41@example.net,2105550041,78216,Google Ads,Search | Exterior Painting,Exterior Painting
