marketing_record_id,captured_at,platform,source_label,campaign,name,email,phone,zip_code,service,form_name,landing_page
MKT0002653,2026-01-08T11:06:00.000000,Meta,meta_paid,Meta | Seasonal Promo,John Nixon,johnnixon@example.org,7266645487,78209,Exterior Painting,Meta Lead Form,/painting-offer
MKT0002654,2025-05-16T14:05:00.000000,Website Analytics,organic_search,Organic Search,Danielle Simmons,daniellesimmons@example.org,+1 726 935 6996,78228,Drywall Repair,Website Estimate Form,/services
MKT0002655,2025-05-30T17:06:00.000000,Website Analytics,organic_search,Organic Search,Allison Jimenez,allison.jimenez@example.com,+1 726 225 9466,78201,Interior Painting,Website Estimate Form,/services
MKT0002656,2026-03-20T00:00:00.000000,Website Analytics,organic_search,Organic Search,Russell Brewer,russell.brewer60@example.net,(726) 972-4114,78229,Interior Painting,Website Estimate Form,/services
MKT0002657,2025-10-28T19:27:00.000000,Meta,meta_paid,Meta | Free Estimate,Robin Smith,robin.smith98@example.net,2106365425,78213,Minor Remodeling,Meta Lead Form,/painting-offer
MKT0002658,2025-02-23T19:23:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Alexis Daniel,alexisdaniel@example.net,+1 210 494 7149,78213,Minor Remodeling,Request an Estimate,/estimate
MKT0002659,2025-09-22T07:46:00.000000,Meta,meta_paid,Meta | Free Estimate,Christopher Nichols,christophernichols@example.com,7267252281,78229,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0002660,2026-02-21T07:22:00.000000,Google Ads,google_paid,Search | Interior Painting,Margaret Valdez,margaret.valdez@example.com,2106541856,78213,Interior Painting,Request an Estimate,/estimate
MKT0002661,2026-05-27T10:16:00.000000,Website Analytics,organic_search,Organic Search,TINA HUDSON,tinahudson@example.org,7262610529,78209,Interior Painting,Website Estimate Form,/services
MKT0002662,2025-05-26T10:22:00.000000,Website Analytics,organic_search,Organic Search,curtis moreno,,7262712725,78209,Minor Remodeling,Website Estimate Form,/services
MKT0002663,2026-06-03T20:19:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Daniel Humphrey,dhumphrey@example.com,2105128931,78201,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0002664,2025-06-21T05:12:00.000000,Website Analytics,organic_search,Organic Search,Anne Lester,annelester@example.net,7262207304,78209,Drywall Repair,Website Estimate Form,/services
MKT0002665,2025-07-16T12:00:00.000000,Website Analytics,direct_website,Direct,Stephanie Sanchez,stephaniesanchez@example.org,(726) 479-5251,78232,Cabinet Painting,Website Contact Form,/contact
MKT0002666,2025-09-25T11:04:00.000000,Website Analytics,organic_search,Organic Search,Stephanie Sanchez,stephaniesanchez@example.org,(726) 479-5251,78232,Drywall Repair,Website Estimate Form,/services
MKT0002667,2025-07-20T13:30:00.000000,Website Analytics,organic_search,Organic Search,Destiny Miranda,destiny.miranda@example.org,7262485020,78240,Drywall Repair,Website Estimate Form,/services
MKT0002668,2025-08-04T19:48:00.000000,Google Ads,google_paid,Search | Interior Painting,Melanie Watson,melanie.watson@example.net,7265187424,78230,Interior Painting,Request an Estimate,/estimate
MKT0002669,2026-03-18T14:53:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Alicia Gonzales,alicia.gonzales47@example.net,7269872695,78229,Cabinet Painting,Request an Estimate,/estimate
MKT0002670,2025-12-09T18:16:00.000000,Meta,meta_paid,Meta | Home Refresh,Alicia Barnett,alicia.barnett@example.com,(210) 807-0143,78201,Exterior Painting,Meta Lead Form,/painting-offer
MKT0002671,2025-05-06T09:50:00.000000,Website Analytics,organic_search,Organic Search,Eric Jenkins,eric.jenkins@example.org,7263211240,78209,Drywall Repair,Website Estimate Form,/services
MKT0002672,2026-06-10T19:34:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Tammy Taylor,ttaylor@example.net,(726) 523-0234,78232,Minor Remodeling,Request an Estimate,/estimate
MKT0002673,2025-07-10T14:39:00.000000,Website Analytics,organic_search,Organic Search,Brian Morris,bmorris@example.com,2107348589,78228,Interior Painting,Website Estimate Form,/services
MKT0002674,2025-09-29T12:25:00.000000,Google Ads,google_paid,Search | Interior Painting,Stephanie Horne,shorne@example.org,2107477696,78230,Interior Painting,Request an Estimate,/estimate
MKT0002675,2025-09-30T14:17:00.000000,Meta,meta_paid,Meta | Home Refresh,Calvin Sanders,calvin.sanders55@example.net,(726) 989-2762,78213,Minor Remodeling,Meta Lead Form,/painting-offer
MKT0002676,2026-05-14T15:15:00.000000,Google Ads,google_paid,Search | Drywall Repair,Calvin Sanders,calvin.sanders55@example.net,(726) 989-2762,78213,Drywall Repair,Request an Estimate,/estimate
MKT0002677,2026-03-14T07:46:00.000000,Website Analytics,organic_search,Organic Search,joshua nichols,joshua.nichols@example.org,726-404-8461,78201,Exterior Painting,Website Estimate Form,/services
MKT0002678,2025-08-25T15:57:00.000000,Website Analytics,direct_website,Direct,Jesse Hall,jesse.hall@example.net,+1 210 388 6143,78230,Cabinet Painting,Website Contact Form,/contact
MKT0002679,2025-08-12T23:06:00.000000,Meta,meta_paid,Meta | Home Refresh,Jerry Suarez,jerry.suarez@example.net,2107152337,78228,Exterior Painting,Meta Lead Form,/painting-offer
MKT0002680,2025-09-28T03:54:00.000000,Google Ads,google_paid,Search | Exterior Painting,Jerry Suarez,jerry.suarez@example.net,2107152337,78228,Exterior Painting,Request an Estimate,/estimate
MKT0002681,2026-02-11T12:53:00.000000,Website Analytics,direct_website,Direct,Christine Ray,cray@example.com,7263131795,78232,Exterior Painting,Website Contact Form,/contact
MKT0002682,2026-03-08T03:31:00.000000,Google Ads,google_paid,Search | Drywall Repair,Charles Collins,charlescollins@example.net,7267593277,78240,Drywall Repair,Request an Estimate,/estimate
MKT0002683,2025-11-13T08:41:00.000000,Website Analytics,organic_search,Organic Search,Melissa Alvarado,melissa.alvarado@example.net,7269901888,78201,Exterior Painting,Website Estimate Form,/services
MKT0002684,2026-01-01T19:05:00.000000,Website Analytics,direct_website,Direct,Melissa Alvarado,melissa.alvarado@example.net,7269901888,78201,Cabinet Painting,Website Contact Form,/contact
MKT0002685,2026-04-09T16:13:00.000000,Meta,meta_paid,Meta | Home Refresh,Alice Hicks,alice.hicks12@example.org,+1 210 906 0473,78213,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0002686,2026-04-03T18:45:00.000000,Google Ads,google_paid,Search | Exterior Painting,Stacey Yang,stacey.yang44@example.org,7263761293,78209,Exterior Painting,Request an Estimate,/estimate
MKT0002687,2026-05-08T06:06:00.000000,Website Analytics,organic_search,Organic Search,Margaret Arnold,marnold@example.com,7266410556,78232,Exterior Painting,Website Estimate Form,/services
MKT0002688,2025-01-31T15:53:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Ryan Jones,ryan.jones48@example.org,2109497353,78209,Interior Painting,Meta Lead Form,/painting-offer
MKT0002689,2025-06-23T15:17:00.000000,Google Ads,google_paid,Search | Exterior Painting,Anna Ramos,aramos@example.org,2104636582,78230,Exterior Painting,Request an Estimate,/estimate
MKT0002690,2025-12-21T16:07:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Dominic Pruitt,dpruitt@example.com,7263928842,78229,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0002691,2026-03-07T14:02:00.000000,Website Analytics,organic_search,Organic Search,Dominic Pruitt,dpruitt@example.com,7263928842,78229,Drywall Repair,Website Estimate Form,/services
MKT0002692,2025-03-29T01:14:00.000000,Google Ads,google_paid,Search | Exterior Painting,Steven Vargas,steven.vargas54@example.org,2103329739,78228,Exterior Painting,Request an Estimate,/estimate
MKT0002693,2025-07-18T14:18:00.000000,Meta,meta_paid,Meta | Seasonal Promo,KIMBERLY WRIGHT,kimberly.wright88@example.com,2109924370,78216,Exterior Painting,Meta Lead Form,/painting-offer
MKT0002694,2026-02-08T19:12:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Jessica Matthews,jessica.matthews@example.com,726-547-5490,78240,Cabinet Painting,Request an Estimate,/estimate
MKT0002695,2026-03-18T13:42:00.000000,Meta,meta_paid,Meta | Free Estimate,Anthony Chapman,achapman@example.org,2106620745,78216,Exterior Painting,Meta Lead Form,/painting-offer
MKT0002696,2026-05-26T22:36:00.000000,Website Analytics,organic_search,Organic Search,Anthony Chapman,achapman@example.org,2106620745,78216,Drywall Repair,Website Estimate Form,/services
MKT0002697,2025-08-23T10:33:00.000000,Website Analytics,organic_search,Organic Search,Nathan Heath,nathan.heath34@example.com,7269919917,78216,Exterior Painting,Website Estimate Form,/services
MKT0002698,2026-01-25T20:24:00.000000,Website Analytics,direct_website,Direct,Nathan Heath,nathan.heath34@example.com,(726) 991-9917,78216,Exterior Painting,Website Contact Form,/contact
MKT0002699,2025-04-22T20:04:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Cindy Skinner,cindy.skinner@example.net,7265002856,78229,Cabinet Painting,Request an Estimate,/estimate
MKT0002700,2025-06-06T09:53:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Stephen Vaughn,stephen.vaughn99@example.org,210-614-5018,78216,Cabinet Painting,Request an Estimate,/estimate
MKT0002701,2026-03-26T20:16:00.000000,Website Analytics,direct_website,Direct,Nicole Jackson,njackson@example.com,2106381629,78240,Interior Painting,Website Contact Form,/contact
MKT0002702,2026-01-24T19:26:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Terri Conrad,tconrad@example.org,+1 210 560 1385,78217,Cabinet Painting,Request an Estimate,/estimate
MKT0002703,2025-04-18T01:34:00.000000,Google Ads,google_paid,Search | Interior Painting,Sara Gray,sara.gray@example.org,2109289206,78217,Interior Painting,Request an Estimate,/estimate
MKT0002704,2026-05-30T20:53:00.000000,Google Ads,google_paid,Search | Interior Painting,Andrew Parker,andrew.parker84@example.net,2104327527,78217,Interior Painting,Request an Estimate,/estimate
MKT0002705,2025-12-28T19:22:00.000000,Google Ads,google_paid,Search | Interior Painting,Todd Foster,todd.foster84@example.net,2108656036,78213,Interior Painting,Request an Estimate,/estimate
MKT0002706,2026-01-22T12:19:00.000000,Website Analytics,organic_search,Organic Search,Jeremiah Taylor,jeremiah.taylor@example.net,(726) 459-8039,78209,Drywall Repair,Website Estimate Form,/services
MKT0002707,2026-05-07T09:07:00.000000,Google Ads,google_paid,Search | Drywall Repair,Charles Wright,charleswright@example.net,210-511-4706,78240,Drywall Repair,Request an Estimate,/estimate
MKT0002708,2026-05-10T03:11:00.000000,Google Ads,google_paid,Search | Cabinet Painting,C. Hodge,cody.hodge49@example.org,7268973946,78217,Cabinet Painting,Request an Estimate,/estimate
MKT0002709,2025-06-14T16:33:00.000000,Website Analytics,organic_search,Organic Search,Jessica Brown,jessica.brown@example.net,+1 210 905 1296,78209,Minor Remodeling,Website Estimate Form,/services
MKT0002710,2025-10-27T21:30:00.000000,Website Analytics,organic_search,Organic Search,Michele York,michele.york44@example.com,2104795991,78240,Drywall Repair,Website Estimate Form,/services
MKT0002711,2025-12-29T08:19:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Michele York,michele.york44@example.com,(210) 479-5991,78240,Cabinet Painting,Request an Estimate,/estimate
MKT0002712,2025-06-04T10:51:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Jill Sanford,jill.sanford@example.org,7265112619,78230,Minor Remodeling,Request an Estimate,/estimate
MKT0002713,2025-08-27T07:20:00.000000,Website Analytics,direct_website,Direct,Jill Sanford,jill.sanford@example.org,7265112619,78230,Interior Painting,Website Contact Form,/contact
MKT0002714,2025-04-17T14:46:00.000000,Google Ads,google_paid,Search | Drywall Repair,Richard Mercer,richardmercer@example.com,7269432764,78229,Drywall Repair,Request an Estimate,/estimate
MKT0002715,2025-07-16T22:07:00.000000,Google Ads,google_paid,Search | Drywall Repair,Richard Mercer,richardmercer@example.com,7269432764,78229,Drywall Repair,Request an Estimate,/estimate
MKT0002716,2025-10-12T11:35:00.000000,Google Ads,google_paid,Search | Drywall Repair,Cynthia Oliver,cynthia.oliver@example.net,(726) 376-3367,78232,Drywall Repair,Request an Estimate,/estimate
MKT0002717,2025-12-25T10:43:00.000000,Google Ads,google_paid,Search | Interior Painting,Michelle Beck,michelle.beck8@example.net,7265883654,78230,Interior Painting,Request an Estimate,/estimate
MKT0002718,2026-04-29T20:45:00.000000,Meta,meta_paid,Meta | Home Refresh,Mark Ortiz,mark.ortiz@example.com,2103410806,78209,Exterior Painting,Meta Lead Form,/painting-offer
MKT0002719,2026-01-24T12:03:00.000000,Google Ads,google_paid,Search | Drywall Repair,Sandra Rivera,sandra.rivera@example.org,2104015100,78228,Drywall Repair,Request an Estimate,/estimate
MKT0002720,2025-03-17T18:42:00.000000,Google Ads,google_paid,Search | Interior Painting,Andrea Johnson,andrea.johnson@example.org,+1 726 212 7352,78201,Interior Painting,Request an Estimate,/estimate
MKT0002721,2025-05-04T09:16:00.000000,Google Ads,google_paid,Search | Drywall Repair,Ashley Hess,ashleyhess@example.net,2105961353,78217,Drywall Repair,Request an Estimate,/estimate
MKT0002722,2026-01-06T16:16:00.000000,Website Analytics,organic_search,Organic Search,Jasmine Hoffman,jasmine.hoffman@example.org,2105491433,78209,Drywall Repair,Website Estimate Form,/services
MKT0002723,2026-01-29T14:41:00.000000,Website Analytics,organic_search,Organic Search,Dale Lee,dalelee@example.com,(210) 200-7743,78232,Minor Remodeling,Website Estimate Form,/services
MKT0002724,2026-02-28T11:37:00.000000,Google Ads,google_paid,Search | Interior Painting,Ann Phelps,aphelps@example.com,7265292243,78229,Interior Painting,Request an Estimate,/estimate
MKT0002725,2026-03-19T14:16:00.000000,Website Analytics,organic_search,Organic Search,Collin Davis,collindavis@example.net,726-489-2433,78230,Cabinet Painting,Website Estimate Form,/services
MKT0002726,2025-10-09T11:00:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Karen Flowers,kflowers@example.com,+1 726 805 5679,78230,Cabinet Painting,Request an Estimate,/estimate
MKT0002727,2026-01-08T07:46:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Ronald Hogan,ronaldhogan@example.org,(726) 908-7273,78201,Interior Painting,Meta Lead Form,/painting-offer
MKT0002728,2025-08-14T01:41:00.000000,Website Analytics,direct_website,Direct,Jonathan Matthews,jonathanmatthews@example.net,7262643414,78201,Interior Painting,Website Contact Form,/contact
MKT0002729,2025-07-10T21:49:00.000000,Google Ads,google_paid,Search | Exterior Painting,Jeremy Tucker,jtucker@example.net,(210) 778-2765,78216,Exterior Painting,Request an Estimate,/estimate
MKT0002730,2025-05-08T10:01:00.000000,Meta,meta_paid,Meta | Home Refresh,Brad Anderson,bradanderson@example.net,7267978633,78217,Minor Remodeling,Meta Lead Form,/painting-offer
MKT0002731,2025-03-25T19:10:00.000000,Meta,meta_paid,Meta | Home Refresh,Elizabeth Johnson,elizabeth.johnson50@example.org,(210) 482-1301,78228,Minor Remodeling,Meta Lead Form,/painting-offer
MKT0002732,2025-04-24T16:49:00.000000,Meta,meta_paid,Meta | Free Estimate,Elizabeth Johnson,elizabeth.johnson50@example.org,+1 210 482 1301,78228,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0002733,2025-06-23T06:28:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Elizabeth Johnson,elizabeth.johnson50@example.org,210-482-1301,78228,Minor Remodeling,Request an Estimate,/estimate
MKT0002734,2025-06-18T04:19:00.000000,Meta,meta_paid,Meta | Home Refresh,Jeffrey Gray,jeffrey.gray27@example.net,7267270012,78216,Interior Painting,Meta Lead Form,/painting-offer
MKT0002735,2026-04-30T01:04:00.000000,Meta,meta_paid,Meta | Free Estimate,Michael Cross,michael.cross@example.org,2105103630,78229,Interior Painting,Meta Lead Form,/painting-offer
MKT0002736,2026-05-12T09:24:00.000000,Meta,meta_paid,Meta | Home Refresh,Cameron Miller,cameronmiller@example.net,7269463745,78209,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0002737,2026-03-25T19:17:00.000000,Meta,meta_paid,Meta | Free Estimate,Brian Valenzuela,brianvalenzuela@example.com,7262128931,78229,Drywall Repair,Meta Lead Form,/painting-offer
MKT0002738,2025-03-10T12:02:00.000000,Meta,meta_paid,Meta | Free Estimate,Morgan Sanchez,msanchez@example.net,7267112886,78217,Interior Painting,Meta Lead Form,/painting-offer
MKT0002739,2026-05-11T09:01:00.000000,Google Ads,google_paid,Search | Drywall Repair,Patrick Watson,pwatson@example.com,7266010712,78240,Drywall Repair,Request an Estimate,/estimate
MKT0002740,2026-05-28T07:59:00.000000,Website Analytics,direct_website,Direct,C. Hernandez,cliffordhernandez@example.com,2104063896,78232,Exterior Painting,Website Contact Form,/contact
MKT0002741,2026-03-19T19:56:00.000000,Website Analytics,organic_search,Organic Search,Jonathan Hobbs,jhobbs@example.org,7268125342,78232,Exterior Painting,Website Estimate Form,/services
MKT0002742,2026-02-05T16:59:00.000000,Google Ads,google_paid,Search | Exterior Painting,Michael Richmond,mrichmond@example.net,2104656020,78228,Exterior Painting,Request an Estimate,/estimate
